Item_Fat_Content,Item_ID,Item_Type,Item_Category,Item_Visibility,Visibility_Band,Item_Weight,Sales_Per_Weight,High_Rated_Item,Rating
Low Fat,DRD24,Soft Drinks,Drinks,0.051544658,Medium,13.85,10.28992058,1,5
Low Fat,DRH25,Soft Drinks,Drinks,0.02442574,Low,18.7,2.830609626,1,5
Regular,FDC60,Baking Goods,Packaged Foods,0.191603334,High,5.425,16.04634101,1,5
Regular,FDJ36,Baking Goods,Packaged Foods,0.214681063,High,14.5,7.085048276,1,5
Regular,FDU47,Breads,Perishables,0.190569038,High,12.8,10.84248438,1,5
Regular,FDA03,Dairy,Perishables,0.076097035,Medium,18.5,7.881632432,1,5
Regular,FDY40,Frozen Foods,Perishables,0.143670179,High,15.5,3.127045161,1,5
Regular,FDZ16,Frozen Foods,Perishables,0.267565911,High,16.85,11.52212463,1,5
Regular,FDW07,Fruits and Vegetables,Perishables,0.238831875,High,18,4.902855556,1,5
Low Fat,FDW23,Baking Goods,Packaged Foods,0.081944045,High,5.765,6.368846487,1,5
Low Fat,FDW59,Breads,Perishables,0.020698674,Low,13.15,6.567041825,1,5
Low Fat,DRF27,Dairy,Perishables,0.028393624,Low,8.93,17.1818589,1,5
Low Fat,FDB15,Dairy,Perishables,0.136696892,High,10.895,24.28240477,1,5
Low Fat,FDG16,Frozen Foods,Perishables,0.089742065,High,15.25,14.01437377,1,5
Low Fat,FDJ04,Frozen Foods,Perishables,0.124348482,High,18,6.572911111,1,5
Low Fat,FDJ32,Fruits and Vegetables,Perishables,0.057744249,Medium,10.695,5.727311828,1,5
Low Fat,FDM56,Fruits and Vegetables,Perishables,0.070133177,Medium,16.7,6.580311377,1,5
Low Fat,FDB45,Fruits and Vegetables,Perishables,0.021312043,Low,20.85,5.032642686,1,5
Low Fat,DRJ23,Hard Drinks,Drinks,0.041634206,Medium,18.35,10.25543324,1,5
Low Fat,NCN06,Household,Household,0.120396991,High,8.39,19.4859118,1,5
Low Fat,NCF43,Household,Household,0.05190268,Medium,8.51,16.71527615,1,5
Low Fat,NCG07,Household,Household,0.052458358,Medium,12.3,15.34577236,1,5
Low Fat,NCB55,Household,Household,0.160529322,High,15.7,3.774280255,1,5
Low Fat,NCN30,Household,Household,0.016979063,Low,16.35,5.95969419,1,5
Low Fat,FDF22,Snack Foods,Packaged Foods,0.056783389,Medium,6.865,31.24862345,1,5
Low Fat,FDQ10,Snack Foods,Packaged Foods,0.03315162,Low,12.85,13.27954864,1,5
Low Fat,DRK13,Soft Drinks,Drinks,0.11507174,High,11.8,16.79732203,1,5
Low Fat,DRL37,Soft Drinks,Drinks,0.053327763,Medium,15.5,2.869483871,1,5
Regular,FDL38,Canned,Packaged Foods,0.014720848,Low,13.8,6.51573913,1,5
Regular,FDV13,Canned,Packaged Foods,0.02758789,Low,17.35,4.967469741,1,5
Regular,FDX04,Frozen Foods,Perishables,0.041536962,Medium,19.6,2.348857143,1,5
Regular,FDF53,Frozen Foods,Perishables,0.083536989,High,20.75,8.690689157,1,5
Regular,FDD21,Fruits and Vegetables,Perishables,0,Low,10.3,11.16675728,1,5
Regular,FDO20,Fruits and Vegetables,Perishables,0.152001201,High,12.85,19.63721401,1,5
Regular,FDC21,Fruits and Vegetables,Perishables,0.042923071,Medium,14.6,7.522287671,1,5
Regular,FDV19,Fruits and Vegetables,Perishables,0.035227697,Medium,14.85,10.744633,1,5
Regular,FDW43,Fruits and Vegetables,Perishables,0.022406575,Low,20.1,11.23898507,1,5
Regular,FDO46,Snack Foods,Packaged Foods,0.014200671,Low,9.6,19.49866667,1,5
Regular,FDT10,Snack Foods,Packaged Foods,0.061992874,Medium,16.7,3.650071856,1,5
Regular,FDB23,Starchy Foods,Packaged Foods,0.005583951,Low,19.2,11.81803125,1,5
Low Fat,FDN60,Baking Goods,Packaged Foods,0.095545715,High,15.1,10.42121854,1,5
Low Fat,FDU23,Breads,Perishables,0.021811987,Low,12.15,13.46653498,1,5
Low Fat,FDM13,Breakfast,Packaged Foods,0.063432676,Medium,6.425,20.67900389,1,5
Low Fat,FDB50,Canned,Packaged Foods,0.154244343,High,13,5.999892308,1,5
Low Fat,FDC04,Dairy,Perishables,0.045168898,Medium,15.6,15.57598718,1,5
Low Fat,DRF03,Dairy,Perishables,0.045492697,Medium,19.1,2.110670157,1,5
Low Fat,FDG53,Frozen Foods,Perishables,0.046043736,Medium,10,14.0618,1,5
Low Fat,FDP16,Frozen Foods,Perishables,0.039454924,Medium,18.6,13.1225914,1,5
Low Fat,FDE08,Fruits and Vegetables,Perishables,0.049520593,Medium,18.2,8.09743956,1,5
Low Fat,FDQ44,Fruits and Vegetables,Perishables,0.036287517,Medium,20.5,5.915882927,1,5
Low Fat,DRJ47,Hard Drinks,Drinks,0.044430561,Medium,18.25,9.545643836,1,5
Low Fat,NCO05,Health and Hygiene,Household,0.046749112,Medium,7.27,13.8154608,1,5
Low Fat,NCB54,Health and Hygiene,Household,0.050256604,Medium,8.76,14.53579909,1,5
Low Fat,NCJ29,Health and Hygiene,Household,0.035336287,Medium,10.6,8.209660377,1,5
Low Fat,NCE06,Household,Household,0.091857904,High,5.825,27.60333047,1,5
Low Fat,NCP14,Household,Household,0.110739031,High,8.275,12.48708157,1,5
Low Fat,NCH06,Household,Household,0.076866235,Medium,12.3,20.09317073,1,5
Low Fat,NCH55,Household,Household,0.034813556,Low,16.35,7.853333333,1,5
Low Fat,NCN42,Household,Household,0.014280554,Low,20.25,7.310706173,1,5
Low Fat,FDM03,Meat,Perishables,0.123531974,High,12.65,8.560774704,1,5
Low Fat,FDK55,Meat,Perishables,0.02586664,Low,18.5,4.806335135,1,5
Low Fat,FDU39,Meat,Perishables,0.036184755,Medium,18.85,3.106429708,1,5
Low Fat,NCO07,Others,Packaged Foods,0.009816092,Low,9.06,23.38366446,1,5
Low Fat,FDF22,Snack Foods,Packaged Foods,0.057062186,Medium,6.865,30.88445739,1,5
Low Fat,FDI46,Snack Foods,Packaged Foods,0.074648119,Medium,9.5,26.67077895,1,5
Low Fat,FDD22,Snack Foods,Packaged Foods,0.100055625,High,10,11.33544,1,5
Low Fat,FDZ45,Snack Foods,Packaged Foods,0.067148407,Medium,14.1,14.2133617,1,5
Low Fat,FDT45,Snack Foods,Packaged Foods,0.057546914,Medium,15.85,3.526536278,1,5
Low Fat,FDL34,Snack Foods,Packaged Foods,0.041112694,Medium,16,8.74685,1,5
Low Fat,FDA45,Snack Foods,Packaged Foods,0.156012631,High,21.25,8.345270588,1,5
Low Fat,DRI01,Soft Drinks,Drinks,0,Low,7.97,21.58622334,1,5
Low Fat,DRJ13,Soft Drinks,Drinks,0.063146492,Medium,12.65,12.62116996,1,5
Regular,FDU47,Breads,Perishables,0.114318263,High,12.8,11.11592188,1,5
Regular,FDB02,Canned,Packaged Foods,0.029283081,Low,9.695,18.06467251,1,5
Regular,FDM50,Canned,Packaged Foods,0.030211742,Low,13,4.563230769,1,5
Regular,FDC14,Canned,Packaged Foods,0,Low,14.5,2.830717241,1,5
Regular,FDH50,Canned,Packaged Foods,0.162093059,High,15,12.16844,1,5
Regular,FDD52,Dairy,Perishables,0.184041545,High,18.25,6.036,1,5
Regular,FDH04,Frozen Foods,Perishables,0.011419301,Low,6.115,14.88941946,1,5
Regular,FDH56,Fruits and Vegetables,Perishables,0.06407717,Medium,9.8,11.91318367,1,5
Regular,FDX31,Fruits and Vegetables,Perishables,0.014885998,Low,20.35,11.52313514,1,5
Regular,FDO51,Meat,Perishables,0.042153502,Medium,6.785,6.486543847,1,5
Regular,FDV22,Snack Foods,Packaged Foods,0.009979271,Low,14.85,10.48909091,1,5
Regular,FDJ21,Snack Foods,Packaged Foods,0.038685176,Medium,16.7,8.779053892,1,5
Low Fat,FDI14,Canned,Packaged Foods,0.089243504,High,,0,1,5
Low Fat,FDU25,Canned,Packaged Foods,0.026552056,Low,,0,1,5
Low Fat,FDC53,Frozen Foods,Perishables,0.008792907,Low,,0,1,5
Low Fat,FDD28,Frozen Foods,Perishables,0.053038775,Medium,,0,1,5
Low Fat,FDO40,Frozen Foods,Perishables,0.032470108,Low,,0,1,5
Low Fat,FDT40,Frozen Foods,Perishables,0.095331433,High,,0,1,5
Low Fat,FDD33,Fruits and Vegetables,Perishables,0,Low,,0,1,5
Low Fat,FDW20,Fruits and Vegetables,Perishables,0.024032484,Low,,0,1,5
Low Fat,DRN47,Hard Drinks,Drinks,0.016745264,Low,,0,1,5
Low Fat,NCY53,Health and Hygiene,Household,0.058198141,Medium,,0,1,5
Low Fat,NCE19,Household,Household,0.092564193,High,,0,1,5
Low Fat,NCE55,Household,Household,0.12929931,High,,0,1,5
Low Fat,NCG43,Household,Household,0.073879939,Medium,,0,1,5
Low Fat,NCH06,Household,Household,0.076183667,Medium,,0,1,5
Low Fat,NCM30,Household,Household,0.066969525,Medium,,0,1,5
Low Fat,NCN42,Household,Household,0.014153743,Low,,0,1,5
Low Fat,NCU42,Household,Household,0.019412192,Low,,0,1,5
Low Fat,NCJ19,Others,Packaged Foods,0.117607719,High,,0,1,5
Low Fat,FDD46,Snack Foods,Packaged Foods,0.140571971,High,,0,1,5
Low Fat,FDL33,Snack Foods,Packaged Foods,0.099478451,High,,0,1,5
Low Fat,FDP09,Snack Foods,Packaged Foods,0.033725743,Low,,0,1,5
Low Fat,DRL37,Soft Drinks,Drinks,0.053113721,Medium,,0,1,5
Regular,FDE36,Baking Goods,Packaged Foods,0,Low,,0,1,5
Regular,FDG12,Baking Goods,Packaged Foods,0.006295472,Low,,0,1,5
Regular,FDU24,Baking Goods,Packaged Foods,0.139484292,High,,0,1,5
Regular,FDK25,Breakfast,Packaged Foods,0.156072361,High,,0,1,5
Regular,FDB14,Canned,Packaged Foods,0.102226474,High,,0,1,5
Regular,FDH50,Canned,Packaged Foods,0.160653682,High,,0,1,5
Regular,FDZ02,Dairy,Perishables,0.037962696,Medium,,0,1,5
Regular,FDH05,Frozen Foods,Perishables,0.090473389,High,,0,1,5
Regular,FDT19,Fruits and Vegetables,Perishables,0.144338493,High,,0,1,5
Regular,FDW19,Fruits and Vegetables,Perishables,0.038313981,Medium,,0,1,5
Regular,FDR51,Meat,Perishables,0.172629683,High,,0,1,5
Regular,FDY34,Snack Foods,Packaged Foods,0.010928678,Low,,0,1,5
Regular,FDP49,Breakfast,Packaged Foods,0.069196376,Medium,9,6.040155556,1,4.9
Regular,FDG35,Starchy Foods,Packaged Foods,0.00704098,Low,21.2,8.187443396,1,4.9
Low Fat,FDS52,Frozen Foods,Perishables,0.009585169,Low,,0,1,4.9
Low Fat,FDR21,Snack Foods,Packaged Foods,0.066935459,Medium,19.7,9.012030457,1,4.9
Regular,FDQ36,Baking Goods,Packaged Foods,0,Low,7.855,4.88667091,1,4.9
Regular,FDE20,Fruits and Vegetables,Perishables,0.005530516,Low,11.35,15.08185022,1,4.9
Regular,FDO20,Fruits and Vegetables,Perishables,0,Low,12.85,19.63721401,1,4.9
Low Fat,FDZ20,Fruits and Vegetables,Perishables,0.034376537,Low,16.1,15.90904348,1,4.9
Low Fat,FDK38,Canned,Packaged Foods,0.053279839,Medium,6.65,22.22156391,1,4.9
Low Fat,NCN53,Health and Hygiene,Household,0.050808821,Medium,5.175,6.509642512,1,4.9
Regular,FDN04,Frozen Foods,Perishables,0.014075334,Low,11.8,14.9859661,1,4.9
Low Fat,NCP42,Household,Household,0.016176344,Low,8.51,22.57905993,1,4.9
Regular,FDY11,Baking Goods,Packaged Foods,0.029680868,Low,6.71,9.689150522,1,4.9
Low Fat,FDW28,Frozen Foods,Perishables,0.088394115,High,,0,1,4.9
Low Fat,NCL53,Health and Hygiene,Household,0,Low,,0,1,4.9
Regular,FDW57,Snack Foods,Packaged Foods,0.115857223,High,8.31,21.55268351,1,4.8
Low Fat,NCN07,Others,Packaged Foods,0.056816465,Medium,18.5,7.142075676,1,4.8
Regular,FDP28,Frozen Foods,Perishables,0.134975628,High,13.65,19.05447619,1,4.8
Regular,FDR52,Frozen Foods,Perishables,0.076354362,Medium,12.65,15.1924585,1,4.8
Regular,FDY56,Fruits and Vegetables,Perishables,0.062411404,Medium,16.35,13.81689297,1,4.8
Regular,FDR36,Baking Goods,Packaged Foods,0.121485195,High,6.715,5.993358153,1,4.8
Regular,FDY22,Snack Foods,Packaged Foods,0.160624116,High,16.5,8.715927273,1,4.8
Low Fat,FDD36,Baking Goods,Packaged Foods,0.021170542,Low,,0,1,4.8
Low Fat,FDP19,Fruits and Vegetables,Perishables,0,Low,11.5,11.17088696,1,4.8
Low Fat,FDF20,Fruits and Vegetables,Perishables,0.033271818,Low,12.85,15.29780545,1,4.8
Low Fat,NCB31,Household,Household,0.118858866,High,6.235,42.22790698,1,4.8
Low Fat,DRE12,Soft Drinks,Drinks,0.070890602,Medium,4.59,24.33246187,1,4.8
Low Fat,DRK01,Soft Drinks,Drinks,0.061159246,Medium,7.63,12.12891219,1,4.8
Regular,FDE20,Fruits and Vegetables,Perishables,0.005539114,Low,11.35,14.79110132,1,4.8
Regular,FDJ34,Snack Foods,Packaged Foods,0.093801337,High,11.8,10.6839322,1,4.8
Low Fat,FDH41,Frozen Foods,Perishables,0.143591586,High,,0,1,4.8
Low Fat,FDQ12,Baking Goods,Packaged Foods,0.061999648,Medium,,0,1,4.8
Low Fat,FDZ27,Dairy,Perishables,0,Low,,0,1,4.8
Low Fat,FDI22,Snack Foods,Packaged Foods,0.168455549,High,,0,1,4.8
Regular,FDW02,Dairy,Perishables,0.066006824,Medium,,0,1,4.8
Regular,FDR15,Meat,Perishables,0.058545606,Medium,,0,1,4.8
Regular,FDN34,Snack Foods,Packaged Foods,0.080127283,High,,0,1,4.8
Low Fat,NCV41,Health and Hygiene,Household,0.017038777,Low,14.35,7.841310105,1,4.8
Low Fat,NCM19,Others,Packaged Foods,0.047237246,Medium,12.65,8.89487747,1,4.8
Regular,FDP31,Fruits and Vegetables,Perishables,0.161504957,High,21.1,3.081364929,1,4.8
Regular,FDQ45,Snack Foods,Packaged Foods,0.010917052,Low,9.5,19.51166316,1,4.8
Regular,FDO21,Snack Foods,Packaged Foods,0.009763021,Low,11.6,19.50348276,1,4.8
Low Fat,FDQ24,Baking Goods,Packaged Foods,0.073816097,Medium,15.7,16.14473885,1,4.8
Low Fat,FDD14,Canned,Packaged Foods,0.170152831,High,20.7,8.822541063,1,4.8
Low Fat,NCC54,Health and Hygiene,Household,0.097909084,High,17.75,13.64054085,1,4.8
Low Fat,FDZ40,Frozen Foods,Perishables,0.040410039,Medium,8.935,5.923872412,1,4.8
Low Fat,NCM07,Others,Packaged Foods,0.040187877,Medium,9.395,9.120894093,1,4.8
Low Fat,NCP50,Others,Packaged Foods,0.020676141,Low,17.35,4.649095101,1,4.8
Low Fat,NCJ31,Others,Packaged Foods,0.183686937,High,19.2,12.59477083,1,4.8
Low Fat,FDF46,Snack Foods,Packaged Foods,0.094201618,High,7.07,16.3908628,1,4.8
Regular,FDJ36,Baking Goods,Packaged Foods,0.128520186,High,14.5,6.995393103,1,4.8
Regular,FDZ13,Canned,Packaged Foods,0.153806271,High,7.84,6.547831633,1,4.8
Regular,FDZ32,Fruits and Vegetables,Perishables,0.038210084,Medium,7.785,13.34571612,1,4.8
Regular,FDY40,Frozen Foods,Perishables,0.086320509,High,15.5,3.107690323,1,4.8
Low Fat,NCM06,Household,Household,0.075713578,Medium,7.475,20.93185284,1,4.8
Low Fat,FDK24,Baking Goods,Packaged Foods,0.101275792,High,9.195,5.054312126,1,4.8
Low Fat,NCL05,Health and Hygiene,Household,0.047888606,Medium,19.6,2.156989796,1,4.8
Low Fat,NCA29,Household,Household,0.027271252,Low,10.5,16.34386667,1,4.8
Low Fat,NCP30,Household,Household,0.032762495,Low,20.5,1.955229268,1,4.8
Low Fat,FDX58,Snack Foods,Packaged Foods,0.073251428,Medium,13.15,13.81711027,1,4.8
Low Fat,FDW24,Baking Goods,Packaged Foods,0.062762374,Medium,6.8,7.412264706,1,4.8
Low Fat,FDH48,Baking Goods,Packaged Foods,0.101231721,High,13.5,6.389185185,1,4.8
Low Fat,FDF20,Fruits and Vegetables,Perishables,0.055603753,Medium,12.85,15.22776654,1,4.8
Low Fat,FDE22,Snack Foods,Packaged Foods,0.049498821,Medium,9.695,16.37875193,1,4.8
Low Fat,FDK55,Meat,Perishables,0.025740259,Low,18.5,4.833362162,1,4.8
Regular,FDR11,Breads,Perishables,0.142419608,High,10.5,15.3483619,1,4.8
Regular,DRC01,Soft Drinks,Drinks,0.019184026,Low,5.92,8.508310811,1,4.8
Regular,FDE11,Starchy Foods,Packaged Foods,0.13498355,High,17.7,10.42329944,1,4.8
Low Fat,FDW50,Dairy,Perishables,0.075885921,Medium,13.1,12.60425954,1,4.8
Low Fat,DRJ39,Dairy,Perishables,0.036474041,Medium,20.25,10.78262716,1,4.8
Low Fat,FDJ46,Snack Foods,Packaged Foods,0.04500603,Medium,11.1,15.67616216,1,4.8
Low Fat,DRD24,Soft Drinks,Drinks,0.030920531,Low,13.85,10.18161733,1,4.8
Regular,FDR20,Fruits and Vegetables,Perishables,0.028238317,Low,20,2.31872,1,4.8
Regular,FDS33,Snack Foods,Packaged Foods,0,Low,6.67,13.57592204,1,4.8
Regular,FDK32,Fruits and Vegetables,Perishables,0.048738407,Medium,,0,1,4.8
Regular,FDO03,Meat,Perishables,0.03670437,Medium,,0,1,4.8
Regular,FDC59,Starchy Foods,Packaged Foods,0.05436436,Medium,,0,1,4.8
Low Fat,FDS12,Baking Goods,Packaged Foods,0.175103435,High,9.1,14.01496703,1,4.7
Low Fat,FDR21,Snack Foods,Packaged Foods,0.066922802,Medium,19.7,8.874974619,1,4.7
Low Fat,FDT44,Fruits and Vegetables,Perishables,0.103195401,High,16.6,7.099192771,1,4.7
Regular,FDZ47,Baking Goods,Packaged Foods,0.078912473,High,,0,1,4.7
Low Fat,FDD08,Fruits and Vegetables,Perishables,0.03532494,Medium,8.3,4.692843373,1,4.7
Low Fat,FDK02,Canned,Packaged Foods,0.112859454,High,12.5,9.46752,1,4.7
Low Fat,FDR39,Meat,Perishables,0.083929569,High,20.35,8.964579853,1,4.7
Low Fat,DRI03,Dairy,Perishables,0,Low,6.03,29.03860697,1,4.7
Low Fat,FDJ52,Frozen Foods,Perishables,0.017814518,Low,7.145,22.37337999,1,4.7
Low Fat,NCD42,Health and Hygiene,Household,0.012657494,Low,16.5,2.203066667,1,4.7
Regular,FDY35,Breads,Perishables,0.0160526,Low,17.6,2.496602273,1,4.7
Regular,FDL13,Breakfast,Packaged Foods,0.056406129,Medium,13.85,16.70974729,1,4.7
Regular,FDD38,Canned,Packaged Foods,0.008204465,Low,16.75,5.962232836,1,4.7
Regular,FDT26,Dairy,Perishables,0.068059156,Medium,18.85,6.384297082,1,4.7
Regular,FDE28,Frozen Foods,Perishables,0,Low,9.5,24.04913684,1,4.7
Regular,FDO46,Snack Foods,Packaged Foods,0.014234595,Low,9.6,19.82158333,1,4.7
Regular,FDP45,Snack Foods,Packaged Foods,0.030672457,Low,15.7,16.12563057,1,4.7
Low Fat,DRH51,Dairy,Perishables,0.170213676,High,,0,1,4.7
Low Fat,FDQ10,Snack Foods,Packaged Foods,0.058092551,Medium,,0,1,4.7
Regular,FDH52,Frozen Foods,Perishables,0.076868664,Medium,,0,1,4.7
Regular,FDC10,Snack Foods,Packaged Foods,0.127599399,High,,0,1,4.7
Low Fat,FDY27,Dairy,Perishables,0.031898175,Low,6.38,27.81103448,1,4.7
Low Fat,FDY52,Frozen Foods,Perishables,0.007348286,Low,6.365,9.87487824,1,4.7
Low Fat,DRN35,Hard Drinks,Drinks,0.070247589,Medium,8.01,4.688289638,1,4.7
Low Fat,DRI47,Hard Drinks,Drinks,0.020920179,Low,14.7,9.783183673,1,4.7
Low Fat,NCT05,Health and Hygiene,Household,0.020951848,Low,10.895,23.43893529,1,4.7
Low Fat,NCW17,Health and Hygiene,Household,0.019386234,Low,18,7.049966667,1,4.7
Low Fat,FDA39,Meat,Perishables,0.012717946,Low,6.32,6.373765823,1,4.7
Regular,FDS25,Canned,Packaged Foods,0.140008554,High,6.885,15.79125635,1,4.7
Regular,FDC16,Dairy,Perishables,0,Low,11.5,7.67426087,1,4.7
Regular,FDN28,Frozen Foods,Perishables,0.030247903,Low,5.88,17.24472789,1,4.7
Regular,FDW03,Meat,Perishables,0.024541277,Low,5.63,18.67328597,1,4.7
Regular,FDJ21,Snack Foods,Packaged Foods,0.038528228,Medium,16.7,8.617377246,1,4.7
Low Fat,FDD48,Baking Goods,Packaged Foods,0.030219852,Low,10.395,11.03584416,1,4.7
Low Fat,FDW13,Canned,Packaged Foods,0.098083231,High,8.5,5.921458824,1,4.7
Low Fat,DRD15,Dairy,Perishables,0.056911107,Medium,10.6,22.07209434,1,4.7
Low Fat,FDH32,Fruits and Vegetables,Perishables,0.076214289,Medium,12.8,7.542265625,1,4.7
Low Fat,NCT05,Health and Hygiene,Household,0.020994339,Low,10.895,23.46647086,1,4.7
Low Fat,NCV30,Household,Household,0.066065799,Medium,20.2,3.037178218,1,4.7
Low Fat,FDW10,Snack Foods,Packaged Foods,0.071076055,Medium,21.2,8.247028302,1,4.7
Regular,FDR36,Baking Goods,Packaged Foods,0.121832956,High,6.715,6.484795235,1,4.7
Regular,FDV22,Snack Foods,Packaged Foods,0.009958941,Low,14.85,10.63723906,1,4.7
Regular,DRA59,Soft Drinks,Drinks,0,Low,8.27,22.16353083,1,4.7
Low Fat,FDI14,Canned,Packaged Foods,0.089660816,High,14.1,9.932595745,1,4.7
Low Fat,FDT37,Canned,Packaged Foods,0.035263498,Medium,14.15,18.00716608,1,4.7
Low Fat,FDX25,Canned,Packaged Foods,0.10203648,High,16.7,10.83408383,1,4.7
Low Fat,DRH03,Dairy,Perishables,0.035057688,Medium,17.25,5.31084058,1,4.7
Low Fat,FDA58,Snack Foods,Packaged Foods,0.103731617,High,9.395,25.22546035,1,4.7
Regular,FDY35,Breads,Perishables,0.016024651,Low,17.6,2.502284091,1,4.7
Regular,FDH05,Frozen Foods,Perishables,0.090896452,High,14.35,16.1183554,1,4.7
Regular,FDI41,Frozen Foods,Perishables,0.062245149,Medium,18.5,7.883340541,1,4.7
Regular,FDO20,Fruits and Vegetables,Perishables,0.152099033,High,12.85,19.66056031,1,4.7
Regular,FDC57,Fruits and Vegetables,Perishables,0.054584207,Medium,20.1,9.620995025,1,4.7
Regular,FDT27,Meat,Perishables,0.069574013,Medium,11.395,20.43541904,1,4.7
Low Fat,FDT34,Snack Foods,Packaged Foods,0.291826616,High,9.3,11.52649462,1,4.7
Low Fat,FDK51,Dairy,Perishables,0.008762556,Low,19.85,13.43518388,1,4.7
Low Fat,FDK04,Frozen Foods,Perishables,0.087559621,High,7.36,7.50798913,1,4.7
Low Fat,NCZ53,Health and Hygiene,Household,0.040969757,Medium,9.6,19.65847917,1,4.7
Regular,FDV04,Frozen Foods,Perishables,0.251094747,High,7.825,20.01646006,1,4.7
Regular,FDR22,Snack Foods,Packaged Foods,0.031069993,Low,19.35,5.790925065,1,4.7
Low Fat,FDO24,Baking Goods,Packaged Foods,0.176069023,High,11.1,14.12255856,1,4.7
Low Fat,FDQ24,Baking Goods,Packaged Foods,0.073605395,Medium,15.7,15.90270064,1,4.7
Low Fat,NCH29,Health and Hygiene,Household,0.034445116,Low,5.51,17.39974592,1,4.7
Low Fat,NCW54,Household,Household,0.096333029,High,7.5,7.714506667,1,4.7
Low Fat,NCP30,Household,Household,0.032741422,Low,20.5,1.974741463,1,4.7
Low Fat,FDQ46,Snack Foods,Packaged Foods,0.103726639,High,7.51,14.7342743,1,4.7
Regular,FDY12,Baking Goods,Packaged Foods,0,Low,9.8,5.020489796,1,4.7
Low Fat,FDV38,Dairy,Perishables,0.102188428,High,19.25,2.825745455,1,4.7
Low Fat,FDJ53,Frozen Foods,Perishables,0.071548187,Medium,10.5,11.44855238,1,4.7
Low Fat,FDE22,Snack Foods,Packaged Foods,0.029693277,Low,9.695,16.48189789,1,4.7
Regular,FDB14,Canned,Packaged Foods,0.103142373,High,20.25,4.672197531,1,4.7
Regular,FDU58,Snack Foods,Packaged Foods,0.029129907,Low,6.61,28.51585477,1,4.7
Regular,FDB23,Starchy Foods,Packaged Foods,0.005611367,Low,19.2,11.78157292,1,4.7
Low Fat,FDK24,Baking Goods,Packaged Foods,0.10080442,High,,0,1,4.7
Low Fat,FDW49,Canned,Packaged Foods,0.082152451,High,,0,1,4.7
Low Fat,NCW53,Health and Hygiene,Household,0.030347404,Low,,0,1,4.7
Low Fat,NCB18,Household,Household,0.041091215,Medium,,0,1,4.7
Low Fat,DRD13,Soft Drinks,Drinks,0.048841794,Medium,,0,1,4.7
Low Fat,DRF01,Soft Drinks,Drinks,0.174232377,High,,0,1,4.7
Low Fat,FDN48,Baking Goods,Packaged Foods,0.113720344,High,,0,1,4.6
Regular,FDQ49,Breakfast,Packaged Foods,0.039057677,Medium,,0,1,4.6
Low Fat,DRG27,Dairy,Perishables,0.105274111,High,8.895,4.487217538,1,4.6
Low Fat,FDD03,Dairy,Perishables,0.079806266,High,13.3,17.48345865,1,4.6
Low Fat,NCE06,Household,Household,0.160178832,High,,0,1,4.6
Regular,FDJ60,Baking Goods,Packaged Foods,0.062655235,Medium,19.35,8.44022739,1,4.6
Low Fat,FDG52,Frozen Foods,Perishables,0.065576228,Medium,13.65,3.497450549,1,4.6
Low Fat,FDU59,Breads,Perishables,0.096536082,High,5.78,28.17564014,1,4.6
Low Fat,DRK39,Dairy,Perishables,0.049942926,Medium,7.02,11.74145299,1,4.6
Low Fat,DRL60,Soft Drinks,Drinks,0.027101431,Low,8.52,17.81316901,1,4.6
